pragmeta_trial_id,doi,domain_name,quote,best_match,ratio
657,10.1093/ptj/pzz017,Follow-up,"The results demonstrated that 6 weeks of GroupCoreDIST compared with standard care led to significant between-group effects in favor of the intervention group on balance and trunk control at 7, 18, and 30 weeks.","The results demonstrated that 6 weeks of GroupCoreDIST compared with standard care led to significant between-group effects in favor of the intervention group on balance and trunk control at 7, 18, and 30 weeks.",100.0
657,10.1093/ptj/pzz017,Primary outcome,"The TIS-NV, which requires quality of movement and cooperation between body segments in dynamic sitting balance,29 detected a short-term improvement of 19% in the intervention group, which we consider a clinically meaningful change.","The TIS-NV, which requires quality of movement and cooperation between body segments in dynamic sitting balance,29 detected a short-term improvement of 19% in the intervention group, which we consider a clinically meaningful change.",100.0
657,10.1093/ptj/pzz017,Primary outcome,The Mini-BESTest demonstrated an overall statistically significant difference between groups (P < .001).,The Mini-BESTest demonstrated an overall statistically significant difference between groups (P < .001).,100.0
657,10.1093/ptj/pzz017,Primary analysis,The results of the mixed-model analysis are shown in Table 3.,The results of the mixed-model analysis are shown in Table 3.,100.0
657,10.1093/ptj/pzz017,Primary analysis,The estimated marginal means were used to make plots illustrating the effects of the intervention over time.,The estimated marginal means were used to make plots illustrating the effects of the intervention over time.,100.0
1489,10.1016/s0140-6736(19)31281-4,Eligibility,"We used a combined expertise-based and equipoise-based approach, in which patients with isolated osteoarthritis of the medial compartment of the knee and who satisfied general requirements for a medial PKR were randomly assigned (1:1) to receive PKR or TKR by surgeons who were either expert in and willing to perform both surgeries or by a surgeon with particular expertise in the allocated procedure.","We used a combined expertise-based and equipoise-based approach, in which patients with isolated osteoarthritis of the medial compartment of the knee and who satisfied general requirements for a medial PKR were randomly assigned (1:1) to receive PKR or TKR by surgeons who were either expert in and willing to perform both surgeries or by a surgeon with particular expertise in the allocated procedure.",100.0
1489,10.1016/s0140-6736(19)31281-4,Eligibility,We recruited patients from 27 sites across the UK (and 68 surgeons at these sites). Potential participants were identified in outpatient and pre-assessment clinics by participating surgeons.,We recruited patients from 27 sites across the UK (and 68 surgeons at these sites). Potential participants were identified in outpatient and pre-assessment clinics by participating surgeons.,100.0
1489,10.1016/s0140-6736(19)31281-4,Eligibility,"Our multicentre, pragmatic randomised controlled trial was done at 27 UK sites.","Our multicentre, pragmatic randomised controlled trial was done at 27 UK sites.",100.0
1489,10.1016/s0140-6736(19)31281-4,Eligibility,The types of implants used in the study reflected current practice.,The types of implants used in the study reflected current practice,100.0
1489,10.1016/s0140-6736(19)31281-4,Eligibility,"Our trial compared the TKR procedure versus the PKR procedure rather than a specific brand of TKR implant versus a specific brand of PKR implant. As such, surgeons were free to use the implant of their own choice, or that of their institution.","Our trial compared the TKR procedure versus the PKR procedure rather than a specific brand of TKR implant versus a specific brand of PKR implant. As such, surgeons were free to use the implant of their own choice, or that of their institution.",100.0
1489,10.1016/s0140-6736(19)31281-4,Eligibility,"Some non-compliance with allocation (ie, conversion from PKR to TKR from operative findings) was anticipated and clinically understandable but a complier-average causal effects analysis that we used to assess the potential effects of non-compliance on outcomes did not find any issue.","Some non-compliance with allocation (ie, conversion from PKR to TKR from operative findings) was anticipated and clinically understandable but a complier-average causal effects analysis that we used to assess the potential effects of non-compliance on outcomes did not find any issue.",100.0
1489,10.1016/s0140-6736(19)31281-4,Eligibility,"Patients attended a clinic for an American Knee Society Score assessment and a complication review 2 months, 1 year, and 5 years after their operation. All other outcomes were collected with postal questionnaires at 2 months after the operation and 1 year after randomisation and, thereafter, annually (until 5 years after randomisation).","Patients attended a clinic for an American Knee Society Score assessment and a complication review 2 months, 1 year, and 5 years after their operation. All other outcomes were collected with postal questionnaires at 2 months after the operation and 1 year after randomisation and, thereafter, annually (until 5 years after randomisation).",100.0
1489,10.1016/s0140-6736(19)31281-4,Eligibility,The primary outcome measure was the OKS 5 years after randomisation in all patients assigned to groups.,The primary outcome measure was the OKS 5 years after randomisation in all patients assigned to groups.,100.0
1489,10.1016/s0140-6736(19)31281-4,Eligibility,The statistical analysis was primarily on an intention-to-treat basis and used all available participant data.,the statistical analysis was primarily on an intention-to-treat basis and used all available participant data,100.0
1381,10.3171/2015.7.jns151026,Eligibility,"After giving informed consent, 57 patients with movement disorders—mostly PD but also dystonia and tremor—underwent bilateral DBS implantation in the same operation in the globus pallidus internus (GPi), the subthalamic nucleus (STN), or the thalamic ventralis intermedius nucleus (Vim), according to the medical indication.","After giving informed consent, 57 patients with movement disorders—mostly PD but also dystonia and tremor—underwent bilateral DBS implantation in the same operation in the globus pallidus internus (GPi), the subthalamic nucleus (STN), or the thalamic ventralis intermedius nucleus (Vim), according to the medical indication.",100.0
1381,10.3171/2015.7.jns151026,Eligibility,"Considering that most of the subjects were PD patients receiving bilateral implants in the STN (34 patients), we compared the clinical effects of STN stimulation between the groups undergoing each of the techniques by using the Unified Parkinson's Disease Rating Scale Part III (UPDRS-III), Hoehn and Yahr Scale, and levodopa-equivalent dose before and 1 year after DBS.","Considering that most of the subjects were PD patients receiving bilateral implants in the STN (34 patients), we compared the clinical effects of STN stimulation between the groups undergoing each of the techniques by using the Unified Parkinson's Disease Rating Scale Part III (UPDRS-III), Hoehn and Yahr Scale, and levodopa-equivalent dose before and 1 year after DBS.",100.0
